product_id,product_name,product_url,price,stock_total,stock_per_size,sizes_available,category,brand,country_of_origin,shoe_model,material,shipped_from,rating,review_count,sold_count,description,image_urls,image_local_paths
253449367_24119261216,Lux Fisherman Maroon - Nappa Milano - Sandal Unisex,https://shopee.co.id/Lux-Fisherman-Maroon-Nappa-Milano-Sandal-Unisex-i.253449367.24119261216,969000.0,0,"{""36"": 0, ""37"": 0, ""38"": 35, ""39"": 0, ""40"": 35, ""41"": 35, ""42"": 35, ""43"": 35, ""44"": 35, ""45"": 0}","38, 40, 41, 42, 43, 44",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Tali,,KAB. TANGERANG,4.9,76,211,"A unisex and effortless slide-on shoe with an upper inspired by traditional fishermen’s footwear. Its backless design, cushy sole, and adjustable buckle strap make this pair both stylish and practical—classy, easy, and comfy in one go! Available in black and maroon.
Materials:
Upper: Box Leather
Lining: Soft Garment
Outsole: IU Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rcdd-lswltvqli6tta4,data/images/253449367_24119261216/img_0.jpg
253449367_44411864063,Rene Bare Flats Brown - Nappa Milano - Sepatu Kulit Wanita,https://shopee.co.id/Rene-Bare-Flats-Brown-Nappa-Milano-Sepatu-Kulit-Wanita-i.253449367.44411864063,909000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.8,20,68,"Designed to feel like a second skin, the Rene Bare Flats offer ultra-minimalist style with all-day comfort. Made from soft suede with a barely-there silhouette, this pair hugs your feet gently while giving just enough structure with its clean front seam and elegant dip at the vamp. Light, easy, and versatile—perfect for those who love the feeling of less. Available in Cream, Tan, and Brown
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdyc-md4i2b4bwu2kf7_tn,data/images/253449367_44411864063/img_0.jpg
253449367_24603261628,Juno Slippers Black- Nappa Milano - Sandal Unisex,https://shopee.co.id/Juno-Slippers-Black-Nappa-Milano-Sandal-Unisex-i.253449367.24603261628,869000.0,0,"{""36"": 28, ""37"": 28, ""38"": 28, ""39"": 28, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","36, 37, 38, 39",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,375,990,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Juno Slippers is a versatile clog-style slipper with an adjustable metal pin buckle. Easy on and easy off, Juno is comfortable and practical. Along with the selection of adorable colours, black, brown, maroon, mustard and olive, you can feel comfort and ease while enhancing your whole look. Don't believe us? Try it for yourself! With Juno, You Know.
Upper: Nappa Leather
Insole: Soft Garment
Outsole: EVA Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rdw7-lxi2jwck70cm19,data/images/253449367_24603261628/img_0.jpg
253449367_19889708207,Quinn Penny Black- Nappa Milano - Sepatu Unisex,https://shopee.co.id/Quinn-Penny-Black-Nappa-Milano-Sepatu-Unisex-i.253449367.19889708207,789000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 7, ""45"": 0, ""47"": 0, ""46"": 0}",44,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,519,1RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Like the rest of the penny loafers collection, Quinn Penny is a classic loafer with a slip-on design that provides elegance and comfort. Yet, unlike the rest, Quinn is unique with its chic gold-tone coin detail—a nod to the OG penny loafer in the 1930s. Available in black, brown, maroon and frost white colours with different upper materials for each colour.
Materials:
- Upper: Nappa Leather & Non-detachable gold-tone coin.
- Lining: Lamb Skin Lining
- Outsole: EVA Rubber",https://down-id.img.susercontent.com/file/sg-11134201-824hw-me8h93vny39e9c,data/images/253449367_19889708207/img_0.jpg
253449367_57456236036,Leis Slides Beige - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slides-Beige-Nappa-Milano-Sandal-Unisex-i.253449367.57456236036,829000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",38,Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,,,Suede,KAB. TANGERANG,5.0,7,29,"Built for easy wear with a unique yet minimal shape. LEIS Slides feature a wide suede leather upper that offers coverage and a relaxed fit. The lambskin insole delivers softness and comfort, while the lightweight EVA rubber outsole ensures flexibility and support. Designed for effortless on-and-off wear with a clean, modern look.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-825zw-mkrq0aobz9xfce_tn,data/images/253449367_57456236036/img_0.jpg
253449367_25969258058,Lux Fisherman Black - Nappa Milano - Sandal Unisex,https://shopee.co.id/Lux-Fisherman-Black-Nappa-Milano-Sandal-Unisex-i.253449367.25969258058,909000.0,0,"{""36"": 27, ""37"": 27, ""38"": 27, ""39"": 27, ""40"": 27, ""41"": 27, ""42"": 0, ""43"": 0, ""44"": 27, ""45"": 0}","36, 37, 38, 39, 40, 41, 44",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Tali,Kulit,KAB. TANGERANG,4.7,62,171,"A unisex and effortless slide-on shoe with an upper inspired by traditional fishermen’s footwear. Its backless design, cushy sole, and adjustable buckle strap make this pair both stylish and practical—classy, easy, and comfy in one go! Available in black and maroon.
Materials:
Upper: Nappa Leather
Lining: Soft Garment
Outsole: IU Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rcen-lswlt27copuz5b,data/images/253449367_25969258058/img_0.jpg
253449367_29024983978,Conrad Penny Black - Nappa Milano - Sepatu Formal Pria,https://shopee.co.id/Conrad-Penny-Black-Nappa-Milano-Sepatu-Formal-Pria-i.253449367.29024983978,759000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 10, ""44"": 0, ""45"": 10}","43, 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,37,135,"Refined and versatile, Conrad Penny is the epitome of understated elegance. Crafted from premium vegetable-tanned leather with a sleek, hand-painted finish, they offer a timeless silhouette suitable for any occasion. The leather upper ensures durability, while the cushioned interior provides all-day comfort.
Upper: Hand-painted Vegetable-Tanned Leather
Outsole: Lightweight EVA Rubber
Lining: Soft Garment Leather",https://down-id.img.susercontent.com/file/sg-11134201-7rblk-m5sgifb78n9c28_tn,data/images/253449367_29024983978/img_0.jpg
253449367_15990735503,Noir Penny Loafers - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Noir-Penny-Loafers-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.15990735503,839000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 6, ""43"": 0, ""44"": 0, ""45"": 0}",42,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,831,2RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Clean and smart craftsmanship with easy slip-on style. This All-black pair represents the concept of minimalism and simplicity but still putting forward the essence of formal classic. Noir Penny Loafers, your go-to shoes for day and night.
Material: Brush Off Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Cementing with Stitched Outsole",https://down-id.img.susercontent.com/file/sg-11134201-7rbmg-lmvsxyuhkogg42,data/images/253449367_15990735503/img_0.jpg
253449367_52853818157,Lacy Ballet Flats Blush - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Lacy-Ballet-Flats-Blush-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.52853818157,749000.0,0,"{""36"": 25, ""37"": 25, ""38"": 25, ""39"": 25, ""40"": 25, ""41"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,,,Kulit,KAB. TANGERANG,5.0,7,29,"A soft and feminine take on the classic ballet flat. Designed with an elastic strap for a touch of charm and a secure fit, the Lacy Ballet Flats add effortless elegance to your everyday looks — from casual strolls to dressier moments. Available in: White, Black, Red, and Silver.
Materials:
- Upper: Lamb Skin
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-81zw9-mir31r8wm7lw08_tn,data/images/253449367_52853818157/img_0.jpg
253449367_5743960173,Blake Penny Loafers Black - Nappa Milano - Sepatu Pria,https://shopee.co.id/Blake-Penny-Loafers-Black-Nappa-Milano-Sepatu-Pria-i.253449367.5743960173,939000.0,0,"{""Size 39"": 0, ""Size 40"": 0, ""Size 41"": 0, ""Size 42"": 0, ""Size 43"": 0, ""Size 44"": 27, ""Size 45"": 27, ""Size 46"": 0, ""Size 47"": 0, ""Size 48"": 0, ""Size 49"": 0}","Size 44, Size 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,"1,1RB",3RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Clean and smart craftsmanship with easy slip-on style. This represents the concept of minimalism and simplicity but still putting forward the essence of formal classic. Blake Penny Loafers Black, your go-to shoes for day and night.
Material: Nappa Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Cementing with Stitched Outsole",https://down-id.img.susercontent.com/file/id-11134207-7rask-m3g2q6h2cm7j90_tn,data/images/253449367_5743960173/img_0.jpg
253449367_56156240734,Leis Slippers Black - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slippers-Black-Nappa-Milano-Sandal-Unisex-i.253449367.56156240734,759000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 2, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","38, 39",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Slide,Suede,KAB. TANGERANG,5.0,20,42,"Designed with a closed-toe silhouette for a clean, structured look. LEIS Slippers feature a soft suede leather upper with an adjustable buckle detail for a secure fit. The lambskin insole adds a smooth, cushioned feel, while the lightweight EVA rubber outsole provides flexibility and everyday durability. A relaxed design that balances coverage, comfort, and ease.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-8260l-mkrqgveeh9fkd5_tn,data/images/253449367_56156240734/img_0.jpg
253449367_27829178782,Damian Penny Black - Nappa Milano - Sepatu Formal Pria,https://shopee.co.id/Damian-Penny-Black-Nappa-Milano-Sepatu-Formal-Pria-i.253449367.27829178782,919000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 12, ""45"": 12, ""46"": 0}","44, 45",Sepatu Pria > Sepatu Formal > Oxford,NAPPA MILANO,Indonesia,Elegant,Kulit,KAB. TANGERANG,5.0,32,129,"Materials:
- Upper: Nappa Leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m8zrax9oq3nm6b,data/images/253449367_27829178782/img_0.jpg
253449367_24791012372,Conrad Oxford Coffee - Nappa Milano - Sepatu Formal Pria,https://shopee.co.id/Conrad-Oxford-Coffee-Nappa-Milano-Sepatu-Formal-Pria-i.253449367.24791012372,919000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 7, ""44"": 0, ""45"": 0}",43,Sepatu Pria > Sepatu Formal > Oxford,NAPPA MILANO,Indonesia,Elegant,,KAB. TANGERANG,5.0,35,110,"CEK SIZE CHART DI FOTO TERAKHIR / PANDUAN UKURAN
Crafted from premium vegetable-tanned leather with a meticulous hand-painted finish, the timeless Conrad Oxford exudes effortless elegance. Whether it's your wedding day, an important meeting, or a stylish night out, this classic pair ensures you step out with confidence.
Upper: Hand-painted Vegetable-Tanned Leather
Outsole: Lightweight EVA Rubber
Lining: Soft Garment Leather",https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mczwiv1xbiv0c2_tn,data/images/253449367_24791012372/img_0.jpg
253449367_26540599811,Gail Motion Green - Nappa Milano - Sepatu Sneakers Kulit Wanita,https://shopee.co.id/Gail-Motion-Green-Nappa-Milano-Sepatu-Sneakers-Kulit-Wanita-i.253449367.26540599811,859000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,53,130,"The Gail Motion reimagines our original Gail with a fresh mix of materials. While the original was crafted entirely in suede, the Gail Motion blends suede leather and nylon for the perfect balance of style and function.
With its flat sole and nylon material, the Gail Motion stays lightweight and durable—making it ideal for active days. Meanwhile, suede leather adds softness, luxury, and a chic finish that elevates any outfit.
Designed to move with you, the Gail Motion is versatile enough for everyday wear, casual styling, or even light workouts.
Materials:
- Upper: Suede Leather & Nylon
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824g3-mdzirh3gy1he6e_tn,data/images/253449367_26540599811/img_0.jpg
253449367_48501396408,Rene Bare Flats Moss - Nappa Milano - Sepatu Kulit Wanita,https://shopee.co.id/Rene-Bare-Flats-Moss-Nappa-Milano-Sepatu-Kulit-Wanita-i.253449367.48501396408,719000.0,0,"{""36"": 0, ""37"": 88, ""38"": 88, ""39"": 88, ""40"": 88}","37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Pointed Flats,NAPPA MILANO,,,Kulit,KAB. TANGERANG,5.0,17,64,"Designed to feel like a second skin, the Rene Bare Flats offer ultra-minimalist style with all-day comfort. Made from soft suede with a barely-there silhouette, this pair hugs your feet gently while giving just enough structure with its clean front seam and elegant dip at the vamp. Light, easy, and versatile—perfect for those who love the feeling of less. Available in Cream, Tan, and Brown
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-821dm-mh1cmsw42hah0d_tn,data/images/253449367_48501396408/img_0.jpg
253449367_57456236036,Leis Slides Beige - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slides-Beige-Nappa-Milano-Sandal-Unisex-i.253449367.57456236036,989000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",38,Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,,,Suede,KAB. TANGERANG,5.0,7,29,"Built for easy wear with a unique yet minimal shape. LEIS Slides feature a wide suede leather upper that offers coverage and a relaxed fit. The lambskin insole delivers softness and comfort, while the lightweight EVA rubber outsole ensures flexibility and support. Designed for effortless on-and-off wear with a clean, modern look.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-825zw-mkrq0aobz9xfce_tn,data/images/253449367_57456236036/img_0.jpg
253449367_52452280798,Luther Penny Brown - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Luther-Penny-Brown-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.52452280798,1039000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 17, ""45"": 17, ""46"": 0}","44, 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,loafers,Kulit,KAB. TANGERANG,5.0,81,273,"Meet the Luther Penny, an easy, polished loafer made for everyday wear. Crafted from soft Nappa leather and lined with smooth garment leather, it feels as good as it looks. The lightweight rubber sole keeps you comfortable on the move.
Easy to wear and easy to style, Luther Penny is available in Black, Brown, and Maroon. Luther effortlessly enhances your overall look, combining prestige with timeless appeal—the perfect choice for days when you want to look sharp without trying too hard.
Materials:
- Upper: Nappa leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-8226e-mhlz1b39dbeocf,data/images/253449367_52452280798/img_0.jpg
253449367_28092687133,Lacy Classic Flats Black - Nappa Milano - Sepatu Flat Kulit Wanita,https://shopee.co.id/Lacy-Classic-Flats-Black-Nappa-Milano-Sepatu-Flat-Kulit-Wanita-i.253449367.28092687133,769000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,,,Kulit,KAB. TANGERANG,4.9,26,99,"Timeless and versatile, the Lacy Classic Flats feature a clean, minimal silhouette that complements any outfit. Crafted for all-day comfort, they’re every lady go-to pair for a polished, easy look every day. Available in: Sage, Yellow, Black, and Brown.
Materials:
- Upper: Lamb Skin
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824g5-mfl49nbsasr3bf_tn,data/images/253449367_28092687133/img_0.jpg
